chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1737810892,2025-01-25T13:14:52Z,PB2JJ-9,PB2JJ-9,46(11/14),0,`,PB2JJ-9,/>,52.077500,4.904000,6.0,262.0,-15.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737810947,2025-01-25T13:15:47Z,PA2WDR-10,PA2WDR-10,77(12/12),1,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737810948,2025-01-25T13:15:48Z,PA2WDR-10,PI1DRV,67(20/20),0,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737810952,2025-01-25T13:15:52Z,PA7DA-9,PA7DA-9,70(15/13),0,`,PA7DA-9,/>,52.188833,4.667500,0.0,,-21.0,,,,Yaesu FTM-100D,En Route,,MET JAAP OP PAD
0,1737811031,2025-01-25T13:17:11Z,PA2WDR-10,PA2WDR-10,72(11/14),0,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737811131,2025-01-25T13:18:51Z,PI1SHB,PI1SHB,79(13/13),1,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Cross-Band Digi/IGate 's-Hertogenbosch
0,1737811158,2025-01-25T13:19:18Z,PA2WDR-10,PA2WDR-10,71(11/13),1,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737811252,2025-01-25T13:20:52Z,PA7DA-9,PA7DA-9,64(13/13),1,`,PA7DA-9,/>,52.188833,4.667500,0.0,19.0,-20.0,,,,Yaesu FTM-100D,En Route,,MET JAAP OP PAD
0,1737811331,2025-01-25T13:22:11Z,PB2JJ-9,PB2JJ-9,46(14/13),0,`,PB2JJ-9,/>,52.077000,4.904000,1.0,152.0,4.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737811340,2025-01-25T13:22:20Z,PI1SHB,PI1SHB,68(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737811362,2025-01-25T13:22:42Z,PB2JJ-9,PB2JJ-9,50(13/13),0,`,PB2JJ-9,/>,52.077000,4.905167,10.0,10.0,-9.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737811393,2025-01-25T13:23:13Z,PB2JJ-9,PB2JJ-9,46(11/12),0,`,PB2JJ-9,/>,52.078000,4.904167,11.0,250.0,-12.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737811430,2025-01-25T13:23:50Z,PA7DA-9,PI1DRV,67(18/22),0,`,PA7DA-9,/>,52.188667,4.666833,13.0,239.0,-20.0,,,,Yaesu FTM-100D,En Route,,MET JAAP OP PAD
0,1737811449,2025-01-25T13:24:09Z,PA5MB-10,PI1SHB?,70(12/12),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=24.9C"
0,1737811451,2025-01-25T13:24:11Z,PB2JJ-9,PB2JJ-9,46(14/14),0,`,PB2JJ-9,/>,52.076833,4.900833,11.0,197.0,-12.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737811477,2025-01-25T13:24:37Z,PI6BLA,PI1SHB,70(13/13),1,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737811550,2025-01-25T13:25:50Z,PB2JJ-9,PB2JJ-9,47(12/12),0,`,PB2JJ-9,/>,52.071333,4.902500,29.0,250.0,-9.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737811551,2025-01-25T13:25:51Z,PB2JJ-9,PI1DRV,63(19/21),0,`,PB2JJ-9,/>,52.071333,4.902500,29.0,250.0,-9.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737811607,2025-01-25T13:26:47Z,PB2N-10,PI1DRV,61(20/20),0,`,PB2N-10,YY,52.436667,4.818500,0.0,,,,,,Mic-Emsg,Off Duty,,_1
0,1737811642,2025-01-25T13:27:22Z,PI1DRV,PI1DRV,65(20/20),0,!,PI1DRV,T#,52.208167,4.881667,,,,,,,"DireWolf, WB2OSZ",,,/Digi Mijdrecht (DireWolf 1.4)
0,1737811703,2025-01-25T13:28:23Z,PB2JJ-9,PB2JJ-9,45(11/12),0,`,PB2JJ-9,/>,52.070000,4.854667,43.0,269.0,-7.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737811823,2025-01-25T13:30:23Z,PB2JJ-9,PB2JJ-9,49(12/13),0,`,PB2JJ-9,/>,52.064500,4.812167,52.0,265.0,-9.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737812150,2025-01-25T13:35:50Z,PI1DRV,PI1DRV,71(19/20),0,},PI1DRV,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1737812208,2025-01-25T13:36:48Z,PB2JJ-9,PB2JJ-9,70(13/14),0,`,PB2JJ-9,/>,52.107333,4.700667,52.0,294.0,-15.0,430.350,+1600,0.0,Yaesu FTM-400DR,En Route,,
0,1737812209,2025-01-25T13:36:49Z,PB2JJ-9,PI1DRV,65(20/21),0,`,PB2JJ-9,/>,52.107333,4.700667,52.0,294.0,-15.0,430.350,+1600,0.0,Yaesu FTM-400DR,En Route,,
0,1737812299,2025-01-25T13:38:19Z,PB2JJ-9,PB2JJ-9,48(14/15),0,`,PB2JJ-9,/>,52.113000,4.676333,17.0,351.0,-3.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737812362,2025-01-25T13:39:22Z,PI1SHB,PI1SHB,64(11/12),0,;,PI4SHB,C-,51.694667,5.265500,,,,145.250,,,>40 APRSmax,,, VERON A25 's-Hertogenbosch
0,1737812375,2025-01-25T13:39:35Z,PI6BLA,PI1SHB,63(11/13),1,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737812376,2025-01-25T13:39:36Z,PI1SHB,PI1SHB,69(12/12),1,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737812389,2025-01-25T13:39:49Z,PB2JJ-9,PB2JJ-9,81(14/16),1,`,PB2JJ-9,/>,52.120500,4.676500,16.0,313.0,-7.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737812426,2025-01-25T13:40:26Z,PB2JJ-9,PB2JJ-9,53(14/13),0,`,PB2JJ-9,/>,52.121833,4.674333,18.0,349.0,-8.0,430.050,+1600,88.5,Yaesu FTM-400DR,En Route,,
0,1737812432,2025-01-25T13:40:32Z,PA2WDR-10,PI1SHB?,66(14/13),0,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737812519,2025-01-25T13:41:59Z,PI1DFT-2,PI1SHB,58(12/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737812541,2025-01-25T13:42:21Z,PI1SHB,PI1SHB,64(13/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737812542,2025-01-25T13:42:22Z,PI1DRV,PI1DRV,61(19/21),0,!,PI1DRV,T#,52.208167,4.881667,,,,,,,"DireWolf, WB2OSZ",,,/Digi Mijdrecht (DireWolf 1.4)
0,1737812969,2025-01-25T13:49:29Z,PD0PYL,PD0PYL,65(15/15),0,',PD0PYL,/-,52.046500,4.468167,0.0,,,,,,Kenwood TM-D700,Off Duty,,
0,1737812970,2025-01-25T13:49:30Z,PD0PYL,PI1DRV,70(19/21),0,',PD0PYL,/-,52.046500,4.468167,0.0,,,,,,Kenwood TM-D700,Off Duty,,
0,1737812993,2025-01-25T13:49:53Z,ON0TVO,ON0ANT-10?,88(19/19),0,:,ON0TVO,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737813125,2025-01-25T13:52:05Z,PD3V,PI1SHB?,72(13/15),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737813222,2025-01-25T13:53:42Z,PA2WDR-10,PA2WDR-10,69(11/12),0,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737813233,2025-01-25T13:53:53Z,ON3DB-9,PI1SHB,60(11/12),0,!,ON3DB-9,/>,51.333000,5.098167,25.0,205.0,29.9,,,,Tiny Track III,,,/ON3DB /M  JAN
0,1737813234,2025-01-25T13:53:54Z,PI1SHB,PI1SHB,62(12/12),1,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737813276,2025-01-25T13:54:36Z,PI6BLA,PI1SHB,63(12/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737813316,2025-01-25T13:55:16Z,PA2WDR-10,PA2WDR-10,71(11/12),1,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737813407,2025-01-25T13:56:47Z,PB2N-10,PI1DRV,58(20/21),0,`,PB2N-10,YY,52.436667,4.818500,0.0,,,,,,Mic-Emsg,Off Duty,,_1
0,1737813420,2025-01-25T13:57:00Z,PI1DFT-2,PI1SHB,70(12/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737813443,2025-01-25T13:57:23Z,PI1DRV,PI1DRV,60(19/20),0,!,PI1DRV,T#,52.208167,4.881667,,,,,,,"DireWolf, WB2OSZ",,,/Digi Mijdrecht (DireWolf 1.4)
0,1737813462,2025-01-25T13:57:42Z,PI1SHB,PI1SHB,65(11/12),0,;,PI4OSS,C-,51.764667,5.526667,,,,145.475,,,>40 APRSmax,,, VERON A36 Oss
0,1737813473,2025-01-25T13:57:53Z,PA2WDR-10,PA2WDR-10,73(11/13),1,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737813533,2025-01-25T13:58:53Z,ON3DB-9,PI1SHB,63(13/12),0,!,ON3DB-9,/>,51.317333,5.090167,0.0,233.0,29.9,,,,Tiny Track III,,,
0,1737813533,2025-01-25T13:58:53Z,PI1SHB,PI1SHB,67(12/11),1,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737813553,2025-01-25T13:59:13Z,PA2WDR-10,PA2WDR-10,71(11/12),1,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737813555,2025-01-25T13:59:15Z,PA2WDR-10,PI1SHB?,64(12/13),0,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737813576,2025-01-25T13:59:36Z,PI6BLA,PI1SHB,64(12/13),1,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737813577,2025-01-25T13:59:37Z,PI1SHB,PI1SHB,72(12/12),1,;,PI2SHB,/r,51.709333,5.319333,,,,430.175,+1600,71.9,>40 APRSmax,,,
0,1737813585,2025-01-25T13:59:45Z,PA2WDR-10,PA2WDR-10,69(12/13),0,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737813617,2025-01-25T14:00:17Z,PA2WDR-10,PA2WDR-10,58(11/13),0,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737813725,2025-01-25T14:02:05Z,PD3V,PI1SHB?,72(15/16),1,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737813741,2025-01-25T14:02:21Z,PI1SHB,PI1SHB,65(12/14),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737813752,2025-01-25T14:02:32Z,PI1SHB,PI1SHB,66(13/12),0,T,PI1SHB,/ ,,,,,,,,,>40 APRSmax,,"Seq=934, Avg 10m=0.0395 Rx Erlang, Avg 10m=0.0235 Tx Erlang, RxPkts=35.0 count/10m, IGateDropRx=35.0 count/10m, TxPkts=20.0 count/10m, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1737813876,2025-01-25T14:04:36Z,PI6BLA,PI1SHB,74(13/12),1,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737813877,2025-01-25T14:04:37Z,PI1SHB,PI1SHB,71(11/12),1,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737813948,2025-01-25T14:05:48Z,PD2RVZ-9,PD2RVZ-9,58(13/14),0,`,PD2RVZ-9,/>,52.099833,5.047833,30.0,278.0,,145.325,,,Yaesu FTM-400DR,Custom-6,, Ronald - Info QRZ.com
0,1737813950,2025-01-25T14:05:50Z,PI1DRV,PI1DRV,64(18/21),0,},PI1DRV,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1737814048,2025-01-25T14:07:28Z,PI1SHB,PI1SHB,67(12/12),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Info on http://www.shbrg.wordpress.com
0,1737814048,2025-01-25T14:07:28Z,PF1R-4,PI1SHB?,66(12/12),0,=,PF1R-4,\4,51.980500,4.341500,,,44.2,430.087,,,APRSdroid Android App http://aprsdroid.org/,,, N76 APRSDroid
0,1737816354,2025-01-25T14:45:54Z,PI1SHB,PI1SHB,70(13/13),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737816423,2025-01-25T14:47:03Z,PI1DFT-2,PI1SHB,59(12/13),1,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737816577,2025-01-25T14:49:37Z,PD0PYL,PD0PYL,52(15/12),0,',PD0PYL,/-,52.046500,4.468167,0.0,,,,,,Kenwood TM-D700,Off Duty,,
0,1737816578,2025-01-25T14:49:38Z,PD0PYL,PI1DRV,60(20/21),0,',PD0PYL,/-,52.046500,4.468167,0.0,,,,,,Kenwood TM-D700,Off Duty,,
0,1737816580,2025-01-25T14:49:40Z,PI1SHB,PI1SHB,69(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737816636,2025-01-25T14:50:36Z,PI1SHB,PI1SHB,66(11/12),1,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Cross-Band Digi/IGate 's-Hertogenbosch
0,1737816678,2025-01-25T14:51:18Z,PI1SHB,PI1SHB,54(12/12),0,;,PI4OSS,C-,51.764667,5.526667,,,,145.475,,,>40 APRSmax,,, VERON A36 Oss
0,1737816744,2025-01-25T14:52:24Z,PI1SHB,PI1SHB,63(12/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737816925,2025-01-25T14:55:25Z,ON7DE,PI1SHB?,68(13/12),1,<,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=0,LOC_CNT=25"
0,1737816935,2025-01-25T14:55:35Z,ON0ANT-10,PI1SHB,61(12/12),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737816936,2025-01-25T14:55:36Z,PI1SHB,PI1SHB,66(12/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737816936,2025-01-25T14:55:36Z,PI1SHB,PI1SHB,61(11/13),0,;,PI2SHB,/r,51.709333,5.319333,,,,430.175,+1600,71.9,>40 APRSmax,,,
0,1737817008,2025-01-25T14:56:48Z,PB2N-10,PI1DRV,59(20/20),0,`,PB2N-10,YY,52.436667,4.818500,0.0,,,,,,Mic-Emsg,Off Duty,,_1
0,1737817042,2025-01-25T14:57:22Z,PI1DRV,PI1DRV,60(20/20),0,!,PI1DRV,T#,52.208167,4.881667,,,,,,,"DireWolf, WB2OSZ",,,/Digi Mijdrecht (DireWolf 1.4)
0,1737817179,2025-01-25T14:59:39Z,PI6BLA,PI1SHB,66(11/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737817180,2025-01-25T14:59:40Z,PI1SHB,PI1SHB,61(12/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737817194,2025-01-25T14:59:54Z,PA7WP-7,PI1SHB?,64(12/12),0,`,PA7WP-7,/-,51.843833,4.954500,0.0,,,432.775,,88.5,Yaesu FT1D,Off Duty,,&CTCSS88.5Hz
0,1737817235,2025-01-25T15:00:35Z,ON0ANT-10,PI1SHB,64(12/13),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737817245,2025-01-25T15:00:45Z,PF1R-4,PI1SHB?,69(12/12),0,=,PF1R-4,\4,51.980500,4.341500,,,40.5,430.087,,,APRSdroid Android App http://aprsdroid.org/,,, N76 APRSDroid
0,1737817254,2025-01-25T15:00:54Z,PI1SHB,PI1SHB,68(13/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737817257,2025-01-25T15:00:57Z,PD2YB-9,PI1DRV,85(19/22),0,`,PD2YB-9,/k,52.158167,4.665167,41.0,189.0,,,,,Mic-Emsg,En Route,,PD2YB QTH: Alphen aan den Rijn_1
0,1737817316,2025-01-25T15:01:56Z,PD1ODE-9,PI1SHB?,58(11/13),0,`,PD1ODE-9,\k,52.073333,4.266667,0.0,,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817324,2025-01-25T15:02:04Z,PI1DFT-2,PI1SHB,63(12/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737817344,2025-01-25T15:02:24Z,PI1SHB,PI1SHB,60(13/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737817352,2025-01-25T15:02:32Z,PI1SHB,PI1SHB,55(13/13),0,T,PI1SHB,/ ,,,,,,,,,>40 APRSmax,,"Seq=937, Avg 10m=0.0340 Rx Erlang, Avg 10m=0.0140 Tx Erlang, RxPkts=26.0 count/10m, IGateDropRx=26.0 count/10m, TxPkts=12.0 count/10m, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1737817364,2025-01-25T15:02:44Z,PD1ODE-9,PI1SHB?,58(13/12),0,`,PD1ODE-9,\k,52.073333,4.268333,4.0,131.0,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817387,2025-01-25T15:03:07Z,PD1ODE-9,PI1SHB?,54(13/12),0,`,PD1ODE-9,\k,52.073333,4.268333,11.0,240.0,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817480,2025-01-25T15:04:40Z,PI6BLA,PI1SHB,62(12/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737817481,2025-01-25T15:04:41Z,PI1SHB,PI1SHB,64(11/12),1,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737817498,2025-01-25T15:04:58Z,PD1ODE-9,PI1SHB?,56(14/14),0,`,PD1ODE-9,\k,52.073333,4.265000,6.0,246.0,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817511,2025-01-25T15:05:11Z,PI1SHB,PI1SHB,60(11/13),0,=,PI1SHB,/#,51.700333,5.346333,,,,,,,APRSISCE win32 version,,,/2m Digi/IGate 's-Hertogenbosch
0,1737817515,2025-01-25T15:05:15Z,PI1SHB,PI1SHB,59(12/12),0,;,PI6SHB,/r,51.699667,5.347333,,,,1242.350,+2800,71.9,>40 APRSmax,,,0
0,1737817538,2025-01-25T15:05:38Z,ON0ANT-10,PI1SHB,65(11/12),1,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737817539,2025-01-25T15:05:39Z,PI1SHB,PI1SHB,70(11/13),1,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737817551,2025-01-25T15:05:51Z,PI1DRV,PI1DRV,58(20/20),0,},PI1DRV,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1737817552,2025-01-25T15:05:52Z,ON7DS,PI1SHB?,71(13/15),1,',ON7DS,/#,51.116667,4.472333,0.0,,,,,,Kenwood TM-D710,In Service,,
0,1737817596,2025-01-25T15:06:36Z,ON7DE,PI1SHB?,70(13/14),0,<,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,"IGATE,CLOSED"
0,1737817624,2025-01-25T15:07:04Z,PI1DFT-2,PI1SHB,67(12/13),1,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737817629,2025-01-25T15:07:09Z,ON7DE,PI1SHB?,74(13/13),1,<,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=0,LOC_CNT=27"
0,1737817656,2025-01-25T15:07:36Z,PD2YB-9,PI1DRV,84(19/22),0,`,PD2YB-9,/k,52.145333,4.662667,7.0,116.0,,,,,Mic-Emsg,En Route,,PD2YB QTH: Alphen aan den Rijn_1
0,1737817682,2025-01-25T15:08:02Z,PI1SHB,PI1SHB,57(12/12),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Info on http://www.shbrg.wordpress.com
0,1737817725,2025-01-25T15:08:45Z,PA2WDR-10,PA2WDR-10,59(11/12),0,`,PA2WDR-10,/-,51.834333,4.355000,0.0,,,,,,Mic-Emsg,In Service,,_1
0,1737817750,2025-01-25T15:09:10Z,ON4AGP-9,PI1SHB?,77(13/14),1,`,ON4AGP-9,/>,50.888667,4.543833,11.0,267.0,30.0,,,,Kenwood TM-D700,En Route,,
0,1737817781,2025-01-25T15:09:41Z,PI1SHB,PI1SHB,58(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737817788,2025-01-25T15:09:48Z,PD1ODE-9,PI1SHB?,58(15/14),0,`,PD1ODE-9,\k,52.061667,4.230000,15.0,243.0,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817800,2025-01-25T15:10:00Z,PD3V-10,PI1SHB?,58(11/12),0,!,PD3V-10,T#,51.601833,5.228167,,,20.1,,,,"DireWolf, WB2OSZ",,,Digipeater Haaren JO21OO
0,1737817805,2025-01-25T15:10:05Z,PI1SHB,PI1SHB,55(11/13),0,;,PI4TIL,C-,51.579000,5.046833,,,,145.400,,,>40 APRSmax,,, VERON A39 Tilburg
0,1737817808,2025-01-25T15:10:08Z,ON4AGP-9,PI1SHB?,65(14/13),0,`,ON4AGP-9,/>,50.892833,4.538333,26.0,302.0,40.0,,,,Kenwood TM-D700,En Route,,
0,1737817816,2025-01-25T15:10:16Z,PD1ODE-9,PI1SHB?,61(13/13),0,`,PD1ODE-9,\k,52.061667,4.230000,5.0,186.0,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817832,2025-01-25T15:10:32Z,PD1ODE-9,PI1SHB?,57(13/14),0,`,PD1ODE-9,\k,52.061667,4.230000,8.0,147.0,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817836,2025-01-25T15:10:36Z,ON0ANT-10,PI1SHB,64(12/13),1,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737817869,2025-01-25T15:11:09Z,ON4AGP-9,PI1SHB?,73(12/13),1,`,ON4AGP-9,/>,50.897000,4.530667,27.0,325.0,43.0,,,,Kenwood TM-D700,En Route,,
0,1737817896,2025-01-25T15:11:36Z,PD1ODE-9,PI1SHB?,64(13/13),0,`,PD1ODE-9,\k,52.058333,4.231667,21.0,169.0,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817908,2025-01-25T15:11:48Z,PD1ODE-9,PI1SHB?,61(13/14),0,`,PD1ODE-9,\k,52.056667,4.231667,15.0,264.0,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817920,2025-01-25T15:12:00Z,PD1ODE-9,PI1SHB?,58(13/12),0,`,PD1ODE-9,\k,52.058333,4.230000,6.0,315.0,,,,,Yaesu FTM-100D,Off Duty,,
0,1737817925,2025-01-25T15:12:05Z,PI1DFT-2,PI1SHB,59(11/11),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737817932,2025-01-25T15:12:12Z,PD3V,PI1SHB?,57(13/13),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737817942,2025-01-25T15:12:22Z,PI1DRV,PI1DRV,60(19/21),0,!,PI1DRV,T#,52.208167,4.881667,,,,,,,"DireWolf, WB2OSZ",,,/Digi Mijdrecht (DireWolf 1.4)
0,1737817944,2025-01-25T15:12:24Z,PI1SHB,PI1SHB,52(12/13),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737818042,2025-01-25T15:14:02Z,PI1SHB,PI1SHB,65(12/12),1,;,PI2SHB,/r,51.709333,5.319333,,,,430.175,+1600,71.9,>40 APRSmax,,,
0,1737818043,2025-01-25T15:14:03Z,PI1SHB,PI1SHB,57(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737818051,2025-01-25T15:14:11Z,PA5MB-10,PI1SHB?,65(11/12),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=24.6C"
0,1737818055,2025-01-25T15:14:15Z,PI1SHB,PI1SHB,56(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737818080,2025-01-25T15:14:40Z,PI6BLA,PI1SHB,60(11/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737818081,2025-01-25T15:14:41Z,PI1SHB,PI1SHB,52(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
